Freq.	V(out)
2.27509743077203e+002	(1.02321334933010e+001dB,-1.35120920972179e+002°)
2.28034207200038e+002	(1.02444425940466e+001dB,-1.35100552713766e+002°)
2.28559880337539e+002	(1.02567661144283e+001dB,-1.35080275664757e+002°)
2.29086765276773e+002	(1.02691040027653e+001dB,-1.35060090214265e+002°)
2.29614864811232e+002	(1.02814562071545e+001dB,-1.35039996750044e+002°)
2.30144181740846e+002	(1.02938226754729e+001dB,-1.35019995658480e+002°)
2.30674718872003e+002	(1.03062033553773e+001dB,-1.35000087324591e+002°)
2.31206479017555e+002	(1.03185981943064e+001dB,-1.34980272132016e+002°)
2.31739464996843e+002	(1.03310071394812e+001dB,-1.34960550463012e+002°)
2.32273679635706e+002	(1.03434301379062e+001dB,-1.34940922698452e+002°)
2.32809125766496e+002	(1.03558671363707e+001dB,-1.34921389217815e+002°)
2.33345806228096e+002	(1.03683180814493e+001dB,-1.34901950399182e+002°)
2.33883723865931e+002	(1.03807829195037e+001dB,-1.34882606619232e+002°)
2.34422881531988e+002	(1.03932615966829e+001dB,-1.34863358253240e+002°)
2.34963282084826e+002	(1.04057540589252e+001dB,-1.34844205675064e+002°)
2.35504928389596e+002	(1.04182602519582e+001dB,-1.34825149257148e+002°)
2.36047823318053e+002	(1.04307801213008e+001dB,-1.34806189370514e+002°)
2.36591969748571e+002	(1.04433136122637e+001dB,-1.34787326384754e+002°)
2.37137370566161e+002	(1.04558606699506e+001dB,-1.34768560668033e+002°)
2.37684028662483e+002	(1.04684212392595e+001dB,-1.34749892587075e+002°)
2.38231946935864e+002	(1.04809952648832e+001dB,-1.34731322507166e+002°)
2.38781128291313e+002	(1.04935826913110e+001dB,-1.34712850792145e+002°)
2.39331575640534e+002	(1.05061834628295e+001dB,-1.34694477804402e+002°)
2.39883291901944e+002	(1.05187975235235e+001dB,-1.34676203904869e+002°)
2.40436280000689e+002	(1.05314248172771e+001dB,-1.34658029453022e+002°)
2.40990542868655e+002	(1.05440652877754e+001dB,-1.34639954806870e+002°)
2.41546083444489e+002	(1.05567188785044e+001dB,-1.34621980322956e+002°)
2.42102904673613e+002	(1.05693855327533e+001dB,-1.34604106356349e+002°)
2.42661009508237e+002	(1.05820651936148e+001dB,-1.34586333260641e+002°)
2.43220400907377e+002	(1.05947578039863e+001dB,-1.34568661387942e+002°)
2.43781081836870e+002	(1.06074633065712e+001dB,-1.34551091088877e+002°)
2.44343055269392e+002	(1.06201816438800e+001dB,-1.34533622712582e+002°)
2.44906324184470e+002	(1.06329127582308e+001dB,-1.34516256606696e+002°)
2.45470891568498e+002	(1.06456565917511e+001dB,-1.34498993117362e+002°)
2.46036760414758e+002	(1.06584130863787e+001dB,-1.34481832589221e+002°)
2.46603933723429e+002	(1.06711821838623e+001dB,-1.34464775365405e+002°)
2.47172414501608e+002	(1.06839638257634e+001dB,-1.34447821787539e+002°)
2.47742205763323e+002	(1.06967579534566e+001dB,-1.34430972195730e+002°)
2.48313310529552e+002	(1.07095645081311e+001dB,-1.34414226928570e+002°)
2.48885731828234e+002	(1.07223834307919e+001dB,-1.34397586323126e+002°)
2.49459472694290e+002	(1.07352146622604e+001dB,-1.34381050714941e+002°)
2.50034536169638e+002	(1.07480581431759e+001dB,-1.34364620438028e+002°)
2.50610925303206e+002	(1.07609138139967e+001dB,-1.34348295824864e+002°)
2.51188643150953e+002	(1.07737816150008e+001dB,-1.34332077206392e+002°)
2.51767692775880e+002	(1.07866614862874e+001dB,-1.34315964912013e+002°)
2.52348077248052e+002	(1.07995533677778e+001dB,-1.34299959269581e+002°)
2.52929799644609e+002	(1.08124571992165e+001dB,-1.34284060605405e+002°)
2.53512863049785e+002	(1.08253729201722e+001dB,-1.34268269244241e+002°)
2.54097270554925e+002	(1.08383004700393e+001dB,-1.34252585509289e+002°)
2.54683025258499e+002	(1.08512397880382e+001dB,-1.34237009722192e+002°)
2.55270130266119e+002	(1.08641908132173e+001dB,-1.34221542203028e+002°)
2.55858588690559e+002	(1.08771534844534e+001dB,-1.34206183270313e+002°)
2.56448403651766e+002	(1.08901277404530e+001dB,-1.34190933240991e+002°)
2.57039578276881e+002	(1.09031135197536e+001dB,-1.34175792430435e+002°)
2.57632115700252e+002	(1.09161107607246e+001dB,-1.34160761152444e+002°)
2.58226019063454e+002	(1.09291194015682e+001dB,-1.34145839719235e+002°)
2.58821291515303e+002	(1.09421393803209e+001dB,-1.34131028441446e+002°)
2.59417936211876e+002	(1.09551706348543e+001dB,-1.34116327628129e+002°)
2.60015956316521e+002	(1.09682131028762e+001dB,-1.34101737586746e+002°)
2.60615354999884e+002	(1.09812667219319e+001dB,-1.34087258623171e+002°)
2.61216135439915e+002	(1.09943314294049e+001dB,-1.34072891041682e+002°)
2.61818300821893e+002	(1.10074071625184e+001dB,-1.34058635144958e+002°)
2.62421854338438e+002	(1.10204938583362e+001dB,-1.34044491234080e+002°)
2.63026799189532e+002	(1.10335914537637e+001dB,-1.34030459608526e+002°)
2.63633138582532e+002	(1.10466998855491e+001dB,-1.34016540566166e+002°)
2.64240875732189e+002	(1.10598190902846e+001dB,-1.34002734403263e+002°)
2.64850013860664e+002	(1.10729490044070e+001dB,-1.33989041414466e+002°)
2.65460556197548e+002	(1.10860895641996e+001dB,-1.33975461892812e+002°)
2.66072505979875e+002	(1.10992407057924e+001dB,-1.33961996129718e+002°)
2.66685866452142e+002	(1.11124023651637e+001dB,-1.33948644414983e+002°)
2.67300640866325e+002	(1.11255744781412e+001dB,-1.33935407036782e+002°)
2.67916832481897e+002	(1.11387569804027e+001dB,-1.33922284281667e+002°)
2.68534444565845e+002	(1.11519498074778e+001dB,-1.33909276434558e+002°)
2.69153480392685e+002	(1.11651528947481e+001dB,-1.33896383778749e+002°)
2.69773943244486e+002	(1.11783661774494e+001dB,-1.33883606595897e+002°)
2.70395836410878e+002	(1.11915895906715e+001dB,-1.33870945166026e+002°)
2.71019163189078e+002	(1.12048230693604e+001dB,-1.33858399767521e+002°)
2.71643926883902e+002	(1.12180665483188e+001dB,-1.33845970677127e+002°)
2.72270130807785e+002	(1.12313199622072e+001dB,-1.33833658169945e+002°)
2.72897778280798e+002	(1.12445832455451e+001dB,-1.33821462519433e+002°)
2.73526872630665e+002	(1.12578563327121e+001dB,-1.33809383997399e+002°)
2.74157417192782e+002	(1.12711391579487e+001dB,-1.33797422874003e+002°)
2.74789415310233e+002	(1.12844316553577e+001dB,-1.33785579417751e+002°)
2.75422870333810e+002	(1.12977337589054e+001dB,-1.33773853895498e+002°)
2.76057785622028e+002	(1.13110454024219e+001dB,-1.33762246572439e+002°)
2.76694164541145e+002	(1.13243665196030e+001dB,-1.33750757712111e+002°)
2.77332010465177e+002	(1.13376970440107e+001dB,-1.33739387576392e+002°)
2.77971326775922e+002	(1.13510369090750e+001dB,-1.33728136425495e+002°)
2.78612116862970e+002	(1.13643860480937e+001dB,-1.33717004517970e+002°)
2.79254384123727e+002	(1.13777443942350e+001dB,-1.33705992110697e+002°)
2.79898131963430e+002	(1.13911118805373e+001dB,-1.33695099458890e+002°)
2.80543363795165e+002	(1.14044884399108e+001dB,-1.33684326816091e+002°)
2.81190083039887e+002	(1.14178740051387e+001dB,-1.33673674434167e+002°)
2.81838293126439e+002	(1.14312685088778e+001dB,-1.33663142563313e+002°)
2.82487997491564e+002	(1.14446718836601e+001dB,-1.33652731452045e+002°)
2.83139199579931e+002	(1.14580840618934e+001dB,-1.33642441347202e+002°)
2.83791902844149e+002	(1.14715049758625e+001dB,-1.33632272493941e+002°)
2.84446110744785e+002	(1.14849345577302e+001dB,-1.33622225135738e+002°)
2.85101826750384e+002	(1.14983727395388e+001dB,-1.33612299514383e+002°)
2.85759054337488e+002	(1.15118194532103e+001dB,-1.33602495869983e+002°)
2.86417796990651e+002	(1.15252746305482e+001dB,-1.33592814440955e+002°)
2.87078058202462e+002	(1.15387382032383e+001dB,-1.33583255464028e+002°)
2.87739841473560e+002	(1.15522101028494e+001dB,-1.33573819174239e+002°)
2.88403150312653e+002	(1.15656902608349e+001dB,-1.33564505804934e+002°)
2.89067988236540e+002	(1.15791786085336e+001dB,-1.33555315587763e+002°)
2.89734358770125e+002	(1.15926750771707e+001dB,-1.33546248752682e+002°)
2.90402265446438e+002	(1.16061795978587e+001dB,-1.33537305527949e+002°)
2.91071711806653e+002	(1.16196921015988e+001dB,-1.33528486140122e+002°)
2.91742701400109e+002	(1.16332125192816e+001dB,-1.33519790814061e+002°)
2.92415237784326e+002	(1.16467407816885e+001dB,-1.33511219772922e+002°)
2.93089324525025e+002	(1.16602768194923e+001dB,-1.33502773238159e+002°)
2.93764965196146e+002	(1.16738205632584e+001dB,-1.33494451429522e+002°)
2.94442163379869e+002	(1.16873719434460e+001dB,-1.33486254565052e+002°)
2.95120922666631e+002	(1.17009308904089e+001dB,-1.33478182861086e+002°)
2.95801246655147e+002	(1.17144973343967e+001dB,-1.33470236532249e+002°)
2.96483138952427e+002	(1.17280712055556e+001dB,-1.33462415791460e+002°)
2.97166603173795e+002	(1.17416524339297e+001dB,-1.33454720849921e+002°)
2.97851642942911e+002	(1.17552409494618e+001dB,-1.33447151917127e+002°)
2.98538261891788e+002	(1.17688366819946e+001dB,-1.33439709200854e+002°)
2.99226463660811e+002	(1.17824395612714e+001dB,-1.33432392907167e+002°)
2.99916251898757e+002	(1.17960495169377e+001dB,-1.33425203240411e+002°)
3.00607630262815e+002	(1.18096664785414e+001dB,-1.33418140403216e+002°)
3.01300602418604e+002	(1.18232903755346e+001dB,-1.33411204596492e+002°)
3.01995172040194e+002	(1.18369211372741e+001dB,-1.33404396019429e+002°)
3.02691342810123e+002	(1.18505586930227e+001dB,-1.33397714869496e+002°)
3.03389118419419e+002	(1.18642029719500e+001dB,-1.33391161342441e+002°)
3.04088502567620e+002	(1.18778539031333e+001dB,-1.33384735632288e+002°)
3.04789498962790e+002	(1.18915114155593e+001dB,-1.33378437931335e+002°)
3.05492111321543e+002	(1.19051754381242e+001dB,-1.33372268430158e+002°)
3.06196343369060e+002	(1.19188458996352e+001dB,-1.33366227317604e+002°)
3.06902198839108e+002	(1.19325227288113e+001dB,-1.33360314780794e+002°)
3.07609681474063e+002	(1.19462058542846e+001dB,-1.33354531005120e+002°)
3.08318795024927e+002	(1.19598952046010e+001dB,-1.33348876174244e+002°)
3.09029543251351e+002	(1.19735907082212e+001dB,-1.33343350470101e+002°)
3.09741929921650e+002	(1.19872922935219e+001dB,-1.33337954072892e+002°)
3.10455958812827e+002	(1.20009998887967e+001dB,-1.33332687161086e+002°)
3.11171633710593e+002	(1.20147134222568e+001dB,-1.33327549911421e+002°)
3.11888958409385e+002	(1.20284328220326e+001dB,-1.33322542498899e+002°)
3.12607936712387e+002	(1.20421580161740e+001dB,-1.33317665096789e+002°)
3.13328572431550e+002	(1.20558889326520e+001dB,-1.33312917876625e+002°)
3.14050869387613e+002	(1.20696254993593e+001dB,-1.33308301008202e+002°)
3.14774831410123e+002	(1.20833676441113e+001dB,-1.33303814659583e+002°)
3.15500462337454e+002	(1.20971152946472e+001dB,-1.33299458997088e+002°)
3.16227766016829e+002	(1.21108683786310e+001dB,-1.33295234185301e+002°)
3.16956746304341e+002	(1.21246268236523e+001dB,-1.33291140387067e+002°)
3.17687407064968e+002	(1.21383905572276e+001dB,-1.33287177763492e+002°)
3.18419752172604e+002	(1.21521595068008e+001dB,-1.33283346473938e+002°)
3.19153785510067e+002	(1.21659335997446e+001dB,-1.33279646676029e+002°)
3.19889510969131e+002	(1.21797127633613e+001dB,-1.33276078525645e+002°)
3.20626932450538e+002	(1.21934969248838e+001dB,-1.33272642176925e+002°)
3.21366053864023e+002	(1.22072860114763e+001dB,-1.33269337782263e+002°)
3.22106879128335e+002	(1.22210799502358e+001dB,-1.33266165492311e+002°)
3.22849412171255e+002	(1.22348786681927e+001dB,-1.33263125455975e+002°)
3.23593656929619e+002	(1.22486820923116e+001dB,-1.33260217820417e+002°)
3.24339617349340e+002	(1.22624901494929e+001dB,-1.33257442731053e+002°)
3.25087297385425e+002	(1.22763027665731e+001dB,-1.33254800331552e+002°)
3.25836701002000e+002	(1.22901198703259e+001dB,-1.33252290763838e+002°)
3.26587832172327e+002	(1.23039413874635e+001dB,-1.33249914168086e+002°)
3.27340694878829e+002	(1.23177672446373e+001dB,-1.33247670682725e+002°)
3.28095293113110e+002	(1.23315973684387e+001dB,-1.33245560444435e+002°)
3.28851630875974e+002	(1.23454316854005e+001dB,-1.33243583588146e+002°)
3.29609712177449e+002	(1.23592701219973e+001dB,-1.33241740247042e+002°)
3.30369541036806e+002	(1.23731126046468e+001dB,-1.33240030552553e+002°)
3.31131121482582e+002	(1.23869590597109e+001dB,-1.33238454634364e+002°)
3.31894457552601e+002	(1.24008094134961e+001dB,-1.33237012620404e+002°)
3.32659553293995e+002	(1.24146635922551e+001dB,-1.33235704636856e+002°)
3.33426412763226e+002	(1.24285215221871e+001dB,-1.33234530808150e+002°)
3.34195040026105e+002	(1.24423831294392e+001dB,-1.33233491256962e+002°)
3.34965439157818e+002	(1.24562483401072e+001dB,-1.33232586104219e+002°)
3.35737614242945e+002	(1.24701170802366e+001dB,-1.33231815469095e+002°)
3.36511569375481e+002	(1.24839892758233e+001dB,-1.33231179469009e+002°)
3.37287308658859e+002	(1.24978648528150e+001dB,-1.33230678219631e+002°)
3.38064836205972e+002	(1.25117437371115e+001dB,-1.33230311834873e+002°)
3.38844156139193e+002	(1.25256258545663e+001dB,-1.33230080426897e+002°)
3.39625272590399e+002	(1.25395111309870e+001dB,-1.33229984106108e+002°)
3.40408189700991e+002	(1.25533994921366e+001dB,-1.33230022981160e+002°)
3.41192911621919e+002	(1.25672908637342e+001dB,-1.33230197158948e+002°)
3.41979442513699e+002	(1.25811851714561e+001dB,-1.33230506744617e+002°)
3.42767786546440e+002	(1.25950823409366e+001dB,-1.33230951841552e+002°)
3.43557947899865e+002	(1.26089822977688e+001dB,-1.33231532551388e+002°)
3.44349930763328e+002	(1.26228849675061e+001dB,-1.33232248973999e+002°)
3.45143739335846e+002	(1.26367902756624e+001dB,-1.33233101207506e+002°)
3.45939377826112e+002	(1.26506981477135e+001dB,-1.33234089348275e+002°)
3.46736850452522e+002	(1.26646085090978e+001dB,-1.33235213490914e+002°)
3.47536161443196e+002	(1.26785212852174e+001dB,-1.33236473728274e+002°)
3.48337315036002e+002	(1.26924364014388e+001dB,-1.33237870151452e+002°)
3.49140315478576e+002	(1.27063537830941e+001dB,-1.33239402849786e+002°)
3.49945167028347e+002	(1.27202733554817e+001dB,-1.33241071910857e+002°)
3.50751873952558e+002	(1.27341950438673e+001dB,-1.33242877420490e+002°)
3.51560440528288e+002	(1.27481187734846e+001dB,-1.33244819462753e+002°)
3.52370871042477e+002	(1.27620444695368e+001dB,-1.33246898119956e+002°)
3.53183169791947e+002	(1.27759720571969e+001dB,-1.33249113472651e+002°)
3.53997341083424e+002	(1.27899014616089e+001dB,-1.33251465599635e+002°)
3.54813389233565e+002	(1.28038326078887e+001dB,-1.33253954577943e+002°)
3.55631318568975e+002	(1.28177654211250e+001dB,-1.33256580482857e+002°)
3.56451133426234e+002	(1.28316998263802e+001dB,-1.33259343387897e+002°)
3.57272838151918e+002	(1.28456357486912e+001dB,-1.33262243364829e+002°)
3.58096437102625e+002	(1.28595731130706e+001dB,-1.33265280483657e+002°)
3.58921934644995e+002	(1.28735118445075e+001dB,-1.33268454812631e+002°)
3.59749335155732e+002	(1.28874518679680e+001dB,-1.33271766418240e+002°)
3.60578643021632e+002	(1.29013931083969e+001dB,-1.33275215365216e+002°)
3.61409862639602e+002	(1.29153354907179e+001dB,-1.33278801716534e+002°)
3.62242998416688e+002	(1.29292789398349e+001dB,-1.33282525533408e+002°)
3.63078054770090e+002	(1.29432233806326e+001dB,-1.33286386875297e+002°)
3.63915036127196e+002	(1.29571687379780e+001dB,-1.33290385799900e+002°)
3.64753946925597e+002	(1.29711149367205e+001dB,-1.33294522363158e+002°)
3.65594791613114e+002	(1.29850619016934e+001dB,-1.33298796619255e+002°)
3.66437574647822e+002	(1.29990095577148e+001dB,-1.33303208620616e+002°)
3.67282300498073e+002	(1.30129578295879e+001dB,-1.33307758417909e+002°)
3.68128973642520e+002	(1.30269066421028e+001dB,-1.33312446060042e+002°)
3.68977598570139e+002	(1.30408559200367e+001dB,-1.33317271594166e+002°)
3.69828179780255e+002	(1.30548055881550e+001dB,-1.33322235065677e+002°)
3.70680721782565e+002	(1.30687555712125e+001dB,-1.33327336518208e+002°)
3.71535229097161e+002	(1.30827057939539e+001dB,-1.33332575993639e+002°)
3.72391706254557e+002	(1.30966561811148e+001dB,-1.33337953532089e+002°)
3.73250157795709e+002	(1.31106066574230e+001dB,-1.33343469171922e+002°)
3.74110588272042e+002	(1.31245571475986e+001dB,-1.33349122949743e+002°)
3.74973002245472e+002	(1.31385075763557e+001dB,-1.33354914900399e+002°)
3.75837404288433e+002	(1.31524578684031e+001dB,-1.33360845056983e+002°)
3.76703798983897e+002	(1.31664079484447e+001dB,-1.33366913450828e+002°)
3.77572190925404e+002	(1.31803577411811e+001dB,-1.33373120111511e+002°)
3.78442584717082e+002	(1.31943071713102e+001dB,-1.33379465066852e+002°)
3.79314984973670e+002	(1.32082561635279e+001dB,-1.33385948342915e+002°)
3.80189396320549e+002	(1.32222046425296e+001dB,-1.33392569964008e+002°)
3.81065823393761e+002	(1.32361525330100e+001dB,-1.33399329952681e+002°)
3.81944270840035e+002	(1.32500997596656e+001dB,-1.33406228329729e+002°)
3.82824743316811e+002	(1.32640462471941e+001dB,-1.33413265114191e+002°)
3.83707245492267e+002	(1.32779919202960e+001dB,-1.33420440323351e+002°)
3.84591782045341e+002	(1.32919367036759e+001dB,-1.33427753972736e+002°)
3.85478357665760e+002	(1.33058805220422e+001dB,-1.33435206076119e+002°)
3.86366977054057e+002	(1.33198233001094e+001dB,-1.33442796645518e+002°)
3.87257644921605e+002	(1.33337649625980e+001dB,-1.33450525691194e+002°)
3.88150365990636e+002	(1.33477054342358e+001dB,-1.33458393221656e+002°)
3.89045144994268e+002	(1.33616446397586e+001dB,-1.33466399243659e+002°)
3.89941986676531e+002	(1.33755825039118e+001dB,-1.33474543762201e+002°)
3.90840895792390e+002	(1.33895189514502e+001dB,-1.33482826780528e+002°)
3.91741877107771e+002	(1.34034539071397e+001dB,-1.33491248300133e+002°)
3.92644935399587e+002	(1.34173872957578e+001dB,-1.33499808320756e+002°)
3.93550075455765e+002	(1.34313190420952e+001dB,-1.33508506840381e+002°)
3.94457302075266e+002	(1.34452490709556e+001dB,-1.33517343855243e+002°)
3.95366620068115e+002	(1.34591773071574e+001dB,-1.33526319359823e+002°)
3.96278034255427e+002	(1.34731036755346e+001dB,-1.33535433346849e+002°)
3.97191549469428e+002	(1.34870281009372e+001dB,-1.33544685807301e+002°)
3.98107170553484e+002	(1.35009505082328e+001dB,-1.33554076730402e+002°)
3.99024902362129e+002	(1.35148708223068e+001dB,-1.33563606103630e+002°)
3.99944749761084e+002	(1.35287889680637e+001dB,-1.33573273912707e+002°)
4.00866717627290e+002	(1.35427048704283e+001dB,-1.33583080141609e+002°)
4.01790810848927e+002	(1.35566184543457e+001dB,-1.33593024772559e+002°)
4.02717034325446e+002	(1.35705296447833e+001dB,-1.33603107786033e+002°)
4.03645392967592e+002	(1.35844383667309e+001dB,-1.33613329160755e+002°)
4.04575891697429e+002	(1.35983445452020e+001dB,-1.33623688873704e+002°)
4.05508535448371e+002	(1.36122481052346e+001dB,-1.33634186900106e+002°)
4.06443329165199e+002	(1.36261489718921e+001dB,-1.33644823213444e+002°)
4.07380277804099e+002	(1.36400470702644e+001dB,-1.33655597785451e+002°)
4.08319386332679e+002	(1.36539423254684e+001dB,-1.33666510586112e+002°)
4.09260659729997e+002	(1.36678346626495e+001dB,-1.33677561583668e+002°)
4.10204102986593e+002	(1.36817240069820e+001dB,-1.33688750744612e+002°)
4.11149721104509e+002	(1.36956102836702e+001dB,-1.33700078033692e+002°)
4.12097519097317e+002	(1.37094934179494e+001dB,-1.33711543413911e+002°)
4.13047501990148e+002	(1.37233733350868e+001dB,-1.33723146846528e+002°)
